번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
440,국내여행업,제주특별자치도 제주시 조천읍 와흘리 125-7 ,투게더항공여행사,국내여행업,126.657013,33.4707933,5011025900,조천읍,5011025922,조천읍 와흘리
441,국내여행업,제주특별자치도 제주시 월평동 1094-1 ,(주)하이제주투어,국내여행업,126.5740082,33.4713177,5011063000,아라동,5011013500,월평동
442,국내여행업,제주특별자치도 제주시 노형동 904 ,(주)제주사랑투어,국내여행업,126.4822473,33.4872405,5011066000,노형동,5011012200,노형동
443,국내여행업,제주특별자치도 제주시 오라이동 174 ,(주)명신여행사,국내여행업,126.5129755,33.4596013,5011064000,오라동,5011012000,오라이동
444,국내여행업,제주특별자치도 제주시 일도이동 168-24 ,굿데이제주여행사,국내여행업,126.5346222,33.5072096,5011052000,일도2동,5011010200,일도이동
445,국내여행업,제주특별자치도 제주시 연동 303-16 ,주식회사 레스티엔시,국내여행업,126.4958381,33.4859097,5011065000,연동,5011013700,연동
446,국내여행업,제주특별자치도 제주시 연동 290-2 (삼무공원길 65) 학산맨션 205 ,(주)제주로투어,국내여행업,126.4938623,33.4931432,5011065000,연동,5011013700,연동
447,국내여행업,제주특별자치도 제주시 용담이동 2753-3 (월성로38) 1층 ,(주)세계투어플러스,국내여행업,126.5054254,33.5009015,5011058000,용담2동,5011010900,용담이동
448,국내여행업,제주특별자치도 제주시 노형동 2523-9 ,여행마트여행사,국내여행업,126.4729513,33.4835471,5011066000,노형동,5011012200,노형동
449,국내여행업,제주특별자치도 제주시 노형동 1033-8 ,(주)제주드림투어,국내여행업,126.4758469,33.4914534,5011066000,노형동,5011012200,노형동
450,국내여행업,제주특별자치도 제주시 도두일동 2614-5 낙원빌딩 ,(주)영동여행사,국내여행업,126.4649784,33.5061318,5011069000,도두동,5011012700,도두일동
451,국내여행업,제주특별자치도 제주시 연동 1524 (국기6로14) ,(주)제주새롬여행사,국내여행업,126.4921731,33.4788509,5011065000,연동,5011013700,연동
452,국내여행업,제주특별자치도 제주시 노형동 2736 (월랑로104) ,(주)고려투어,국내여행업,126.4725927,33.4923329,5011066000,노형동,5011012200,노형동
453,국내여행업,제주특별자치도 제주시 용담이동 1531-1 ,제주렌트카(주),국내여행업,126.4971557,33.5049306,5011058000,용담2동,5011010900,용담이동
454,국내여행업,제주특별자치도 제주시 이도이동 1059-14 네오캠퍼스 ,제주코리아,국내여행업,126.5350474,33.4960262,5011054000,이도2동,5011010400,이도이동
455,국내여행업,제주특별자치도 제주시 연동 1524 2층 202호 ,한트래블,국내여행업,126.4921731,33.4788509,5011065000,연동,5011013700,연동
456,국내여행업,제주특별자치도 제주시 영평동 2231-2 ,(주)넥스트이지,국내여행업,126.5727762,33.4506573,5011063000,아라동,5011013600,영평동
457,국내여행업,제주특별자치도 제주시 용담이동 920-6 ,(주)유컴스,국내여행업,126.502596,33.5114787,5011058000,용담2동,5011010900,용담이동
458,국내여행업,제주특별자치도 제주시 연동 130-13 2층 ,제주남북관광여행사,국내여행업,126.4953558,33.4938917,5011065000,연동,5011013700,연동
459,국내여행업,제주특별자치도 제주시 연동 281-6 대홍빌딩 ,유한회사 영스타관광,국내여행업,126.4929404,33.4910765,5011065000,연동,5011013700,연동
460,국내여행업,제주특별자치도 제주시 노형동 1035-18 인성주택 ,유한회사 인성여행사,국내여행업,126.4772755,33.4922102,5011066000,노형동,5011012200,노형동
461,국내여행업,제주특별자치도 제주시 노형동 905-3 ,세봉관광,국내여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
462,국내여행업,제주특별자치도 제주시 노형동 940-4 506호,(주)범한여행사,국내여행업,126.4858016,33.4857964,5011066000,노형동,5011012200,노형동
463,국내여행업,제주특별자치도 제주시 용담이동 1963-30 ,주식회사 미래로관광여행사,국내여행업,126.4949882,33.5033175,5011058000,용담2동,5011010900,용담이동
464,국내여행업,제주특별자치도 제주시 오라삼동 2912-7 ,(주)대일관광,국내여행업,126.5021138,33.4901148,5011064000,오라동,5011012100,오라삼동
465,국내여행업,제주특별자치도 제주시 일도일동 1278-5 ,제주나이스여행사,국내여행업,126.524034,33.5159824,5011056000,삼도2동,5011010100,일도일동
466,국내여행업,제주특별자치도 제주시 이호이동 204 ,(주)동양썬라이즈관광,국내여행업,126.464306,33.494845,5011068000,이호동,5011012600,이호이동
467,국내여행업,제주특별자치도 제주시 외도일동 636-4 ,(주)한길여행사,국내여행업,126.4305425,33.4851539,5011067000,외도동,5011012300,외도일동
468,국내여행업,제주특별자치도 제주시 연동 251-30 맨하탄오피스텔 605호,주식회사 조광여행사,국내여행업,126.4856046,33.4890757,5011065000,연동,5011013700,연동
469,국내여행업,제주특별자치도 제주시 노형동 722-3 메르헨하우스 ,스카이관광여행사,국내여행업,126.4863569,33.4823232,5011066000,노형동,5011012200,노형동
470,국내여행업,제주특별자치도 제주시 연동 294-13 1층 ,(주)원광여행사,국내여행업,126.4932683,33.4845712,5011065000,연동,5011013700,연동
471,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
472,국내외여행업,제주특별자치도 제주시 연동 300-1 3층 ,주식회사 제주페이,국내외여행업,126.4963017,33.4933261,5011065000,연동,5011013700,연동
473,국내외여행업,제주특별자치도 제주시 용담일동 135-9 서문공설시장 226호,제주홀릭투어,국내외여행업,126.5179239,33.5113655,5011057000,용담1동,5011010800,용담일동
474,국내외여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 907호,(주)진선미네트웍스,국내외여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
475,국내외여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 403-L호,오미글로벌여행사,국내외여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
476,국내외여행업,제주특별자치도 제주시 외도이동 1956-27 204호 ,(주)공칠투어,국내외여행업,126.4276893,33.4936014,5011067000,외도동,5011012400,외도이동
477,국내외여행업,제주특별자치도 제주시 일도이동 87-3 1층 ,(주)제주모두랑여행사,국내외여행업,126.5468335,33.5003483,5011052000,일도2동,5011010200,일도이동
478,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,(주)제주행운여행사,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
479,국내외여행업,제주특별자치도 제주시 노형동 3209-1 ,라온누리 골프투어,국내외여행업,126.4644614,33.4738496,5011066000,노형동,5011012200,노형동
480,국내외여행업,제주특별자치도 제주시 화북일동 1932-3 지하1층 ,주식회사 제이그랜드,국내외여행업,126.5637541,33.5229136,5011060000,화북동,5011011100,화북일동
481,국내외여행업,제주특별자치도 제주시 이도이동 1059-10 고광빌딩 3층 ,제주미소투어,국내외여행업,126.5345444,33.495858,5011054000,이도2동,5011010400,이도이동
482,국내외여행업,제주특별자치도 제주시 삼도이동 154 401호,(주)프리아이디어,국내외여행업,126.5221614,33.5109023,5011056000,삼도2동,5011010600,삼도이동
483,국내외여행업,제주특별자치도 제주시 연동 290-2 연동학산맨션 205호,주식회사 새별투어,국내외여행업,126.4938623,33.4931432,5011065000,연동,5011013700,연동
484,국내외여행업,제주특별자치도 서귀포시 서귀동 401-11 ,아웃투어,국내외여행업,126.5654854,33.2482012,5013052000,정방동,5013010100,서귀동
485,국내외여행업,제주특별자치도 제주시 삼도일동 558-1 대명꿈의고향 아파트 203호,JHS여행사,국내외여행업,126.5233874,33.5001883,5011055000,삼도1동,5011010500,삼도일동
486,국내외여행업,제주특별자치도 제주시 일도이동 367-16 효은빌딩 5층 504호,케이앤제이 주식회사,국내외여행업,126.5403657,33.5067726,5011052000,일도2동,5011010200,일도이동
487,국내외여행업,제주특별자치도 제주시 용담일동 228-13 1층 ,주식회사 여행백화점,국내외여행업,126.5152075,33.5097192,5011057000,용담1동,5011010800,용담일동
488,국내외여행업,제주특별자치도 제주시 도평동 351-1 1층 ,투어민 제주,국내외여행업,126.4574925,33.4791904,5011067000,외도동,5011013800,도평동
489,국내외여행업,제주특별자치도 제주시 삼도일동 531-14 6층 ,제주비치투어,국내외여행업,126.5196243,33.5031546,5011055000,삼도1동,5011010500,삼도일동
490,국내외여행업,제주특별자치도 제주시 노형동 716 골든스퀘어 1층 105호,영하TOUR,국내외여행업,126.4828707,33.4755549,5011066000,노형동,5011012200,노형동
491,국내외여행업,제주특별자치도 제주시 연동 292-93 도호빌딩 308호,굿데이 투어(주),국내외여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
492,국내외여행업,제주특별자치도 서귀포시 안덕면 화순리 2134 산방산 어반아르떼 ,주식회사 무지개코퍼레이션,국내외여행업,126.3253152,33.24647,5013031000,안덕면,5013031021,안덕면 화순리
493,국내외여행업,제주특별자치도 제주시 연동 292-12 연동 삼성홈타운 710호,주식회사 소풍가자,국내외여행업,126.4935163,33.4888927,5011065000,연동,5011013700,연동
494,국내외여행업,제주특별자치도 서귀포시 성산읍 난산리 1173-1 ,업드림 여행사,국내외여행업,126.8678034,33.3989106,5013025900,성산읍,5013025931,성산읍 난산리
495,국내외여행업,제주특별자치도 제주시 노형동 906-1 이화오피스텔 ,아성투어,국내외여행업,126.4840987,33.4884352,5011066000,노형동,5011012200,노형동
496,국내외여행업,제주특별자치도 제주시 오등동 1472-2 ,아정기획,국내외여행업,126.5204013,33.4770905,5011063000,아라동,5011013400,오등동
497,국내외여행업,제주특별자치도 제주시 이도이동 409-10 ,주식회사 데이오프,국내외여행업,126.5428666,33.5013926,5011054000,이도2동,5011010400,이도이동
498,국내외여행업,제주특별자치도 제주시 용담삼동 519-9 시민 ,커뮤니티팩토리,국내외여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
499,국내외여행업,제주특별자치도 제주시 연동 2500-7 ,에어로투어 주식회사,국내외여행업,126.495616,33.496888,5011065000,연동,5011013700,연동
500,국내외여행업,제주특별자치도 제주시 아라이동 3001-4 ,클럽보홀호핑,국내외여행업,126.5419652,33.4935383,5011063000,아라동,5011011800,아라이동
501,국내외여행업,제주특별자치도 제주시 이도이동 1034-3 티에스주상복합아파트 ,(주)그랜드투어,국내외여행업,126.5322995,33.4968952,5011054000,이도2동,5011010400,이도이동
502,국내외여행업,제주특별자치도 제주시 아라일동 6157-2 203호,(주)비즈니스그룹,국내외여행업,126.5504125,33.472207,5011063000,아라동,5011011700,아라일동
503,국내외여행업,제주특별자치도 서귀포시 서귀동 270-9 ,주식회사 알파캠프,국내외여행업,126.5649715,33.2500977,5013053000,중앙동,5013010100,서귀동
504,국내외여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,코몽어드벤처,국내외여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
505,국내외여행업,제주특별자치도 제주시 노형동 722-2 메르헨하우스3 오피스텔 ,전진투어,국내외여행업,126.4858514,33.482317,5011066000,노형동,5011012200,노형동
506,국내외여행업,제주특별자치도 서귀포시 서귀동 270-9 ,주식회사 우주파트너스,국내외여행업,126.5649715,33.2500977,5013053000,중앙동,5013010100,서귀동
507,국내외여행업,제주특별자치도 제주시 노형동 1296-8 제주관광대학 교육관 ,위피소드,국내외여행업,126.4808199,33.4870337,5011066000,노형동,5011012200,노형동
508,국내외여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,주식회사 봄하우스,국내외여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
509,국내외여행업,제주특별자치도 제주시 연동 305-1 연동에이스아크로빌3차 ,(주)초원여행클럽,국내외여행업,126.4959401,33.4837471,5011065000,연동,5011013700,연동
510,국내외여행업,제주특별자치도 제주시 용담삼동 2221 202호,주식회사 용두암여행사,국내외여행업,126.4913384,33.5151918,5011058000,용담2동,5011011000,용담삼동
511,국내외여행업,제주특별자치도 제주시 이도이동 1025-3 ,주식회사 제이에스나루,국내외여행업,126.5337389,33.493856,5011054000,이도2동,5011010400,이도이동
512,국내외여행업,제주특별자치도 제주시 이도이동 105 ,(주)즐거운 제주여행,국내외여행업,126.5509993,33.490588,5011054000,이도2동,5011010400,이도이동
